開催日,日目,レース,艇,登番,選手名,級,身長,体重,勝率,2連率,3連率,当地勝率,当地2連率,当地3連率,モーター勝率,モーター2連率,モーター3連率,ボート勝率,ボート2連率,ボート3連率,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,算出期間自,算出期間至
2021-07-22,5,2,1,4978,山田和佐,B1,161,55,4.49,28.3,41.5,3.91,18.2,36.4,4.54,22.7,40.2,6.56,44.4,55.6,0.17,7,57.1,0.17,3.7,12,8.3,0.18,3.6,11,54.5,0.15,2.8,15,26.6,0.2,3.0,13,30.7,0.15,3.0,14,7.1,0.16,3.1,2021-02-01,2021-07-16
2021-07-22,5,2,2,3444,香月大介,B1,160,52,3.46,15.9,24.6,2.82,5.9,23.5,5.09,36.8,47.2,7.08,41.7,66.7,0.14,13,38.4,0.16,3.3,15,33.3,0.15,3.9,18,27.7,0.15,2.5,15,33.3,0.14,2.8,20,5.0,0.14,1.9,18,5.5,0.13,2.3,2021-02-01,2021-07-16
2021-07-22,5,2,4,3567,吉岡誠,B1,165,57,2.91,6.8,15.9,3.25,15.0,25.0,4.66,24.5,45.5,4.0,0.0,0.0,0.16,5,40.0,0.16,2.8,11,0.0,0.18,3.6,11,36.3,0.16,2.5,6,0.0,0.17,3.2,14,7.1,0.15,3.4,8,0.0,0.17,3.0,2021-02-01,2021-07-16
2021-07-22,5,2,3,4143,浦田晃嗣,B1,166,57,5.26,28.6,53.2,4.03,24.2,30.3,5.29,33.1,47.9,4.78,11.1,33.3,0.14,12,50.0,0.13,2.1,17,17.6,0.17,2.8,16,31.2,0.14,2.8,11,27.2,0.12,2.4,20,15.0,0.13,2.6,20,10.0,0.15,3.3,2021-02-01,2021-07-16
2021-07-22,5,2,6,4968,宮崎光基,B2,168,54,3.08,0.0,16.7,1.12,0.0,0.0,5.63,36.7,52.5,6.56,55.6,66.7,0.17,5,20.0,0.16,2.2,8,0.0,0.21,4.8,9,11.1,0.18,3.9,7,0.0,0.13,2.2,7,0.0,0.13,3.1,8,0.0,0.17,2.8,2021-02-01,2021-07-16
2021-07-22,5,2,5,3600,玄馬徹,B1,165,51,4.33,20.4,40.8,3.6,22.9,28.6,5.43,34.5,54.2,2.33,0.0,0.0,0.21,17,52.9,0.18,3.5,26,46.1,0.18,3.5,23,13.0,0.21,4.5,19,10.5,0.22,4.7,17,5.8,0.22,5.1,24,0.0,0.25,5.5,2021-02-01,2021-07-16
2021-07-22,5,3,2,4263,武重雄介,A1,172,57,5.72,37.8,55.1,0.0,0.0,0.0,4.47,27.1,41.0,6.33,44.4,66.7,0.15,21,100.0,0.13,2.1,16,56.2,0.16,3.4,24,50.0,0.14,2.4,12,33.3,0.14,2.6,16,18.7,0.17,3.6,18,11.1,0.19,3.5,2021-02-01,2021-07-16
2021-07-22,5,3,4,4253,西川真人,B1,170,58,3.87,16.5,29.1,0.0,0.0,0.0,4.27,24.7,38.0,0.0,0.0,0.0,0.18,18,83.3,0.16,2.8,14,0.0,0.16,4.1,25,4.0,0.19,3.9,23,21.7,0.2,4.1,16,0.0,0.19,4.0,13,0.0,0.21,4.6,2021-02-01,2021-07-16
2021-07-22,5,3,3,3627,井上恵一,B1,163,57,5.06,31.7,53.8,0.0,0.0,0.0,4.56,24.5,42.2,4.25,25.0,25.0,0.2,11,90.9,0.16,3.1,24,29.1,0.18,3.8,25,28.0,0.22,3.7,25,20.0,0.21,4.6,20,5.0,0.21,4.5,3,0.0,0.26,4.7,2021-02-01,2021-07-16
2021-07-22,5,3,6,4452,松尾祭,A2,163,56,5.71,38.3,58.9,5.73,37.3,59.3,4.71,26.7,43.3,3.67,33.3,33.3,0.18,20,75.0,0.18,3.9,17,52.9,0.18,3.5,16,37.5,0.17,3.3,16,31.2,0.17,3.4,20,10.0,0.17,3.9,19,5.2,0.22,4.8,2021-02-01,2021-07-16
2021-07-22,5,3,1,4198,沼田克彦,B1,163,53,2.63,0.0,10.5,3.54,15.4,30.8,4.88,30.2,46.0,5.42,8.3,41.7,0.19,6,0.0,0.18,3.2,8,25.0,0.15,3.8,14,0.0,0.21,4.5,5,0.0,0.17,4.4,10,10.0,0.18,4.3,13,0.0,0.22,4.9,2021-02-01,2021-07-16
2021-07-22,5,3,5,3424,松浦努,B2,163,55,3.64,18.0,28.0,3.85,20.0,30.0,4.9,29.0,45.0,4.69,30.8,30.8,0.21,4,50.0,0.16,3.0,3,0.0,0.2,4.7,4,0.0,0.23,4.5,2,0.0,0.21,4.5,3,0.0,0.26,4.7,13,0.0,0.2,5.3,2021-02-01,2021-07-16
2021-07-22,5,5,1,3081,岡本慎治,B1,161,52,5.34,33.7,49.4,5.95,35.0,65.0,4.61,26.9,39.3,4.0,18.2,18.2,0.17,14,57.1,0.16,2.9,13,53.8,0.19,3.8,13,30.7,0.13,2.2,12,33.3,0.16,2.8,13,23.0,0.18,3.5,10,0.0,0.21,4.2,2021-02-01,2021-07-16
2021-07-22,5,5,2,3543,福田雅一,A2,164,54,6.2,46.6,64.4,6.36,45.8,64.5,5.61,36.0,56.5,0.0,0.0,0.0,0.15,24,91.6,0.14,2.5,21,47.6,0.14,3.1,19,63.1,0.13,2.4,29,27.5,0.13,2.9,22,22.7,0.19,4.0,13,15.3,0.16,4.3,2021-02-01,2021-07-16
2021-07-22,5,5,6,4561,藤山翔大,A1,169,53,6.63,55.0,69.4,5.19,38.5,50.0,5.69,40.8,57.3,6.2,40.0,70.0,0.16,27,70.3,0.17,3.6,25,48.0,0.17,3.5,19,73.6,0.12,1.9,33,45.4,0.14,2.9,20,35.0,0.16,2.9,11,9.0,0.21,5.1,2021-02-01,2021-07-16
2021-07-22,5,5,3,4189,川上剛,A1,167,57,6.57,46.2,70.2,5.91,35.3,55.9,6.09,43.3,61.3,5.33,8.3,50.0,0.16,39,84.6,0.16,3.0,27,40.7,0.14,2.6,33,33.3,0.16,3.0,37,32.4,0.17,3.2,17,35.2,0.17,3.1,13,0.0,0.19,4.0,2021-02-01,2021-07-16
2021-07-22,5,5,5,3564,桑原啓,B1,158,54,4.5,28.7,41.7,3.43,14.3,28.6,5.0,34.2,47.0,8.0,62.5,75.0,0.15,16,50.0,0.17,3.3,19,42.1,0.16,3.3,22,9.0,0.15,2.7,22,31.8,0.13,2.5,21,23.8,0.16,2.9,14,7.1,0.15,2.7,2021-02-01,2021-07-16
2021-07-22,5,5,4,3753,河上哲也,B1,166,55,3.75,21.5,29.9,4.24,22.5,35.0,5.23,33.7,47.6,8.0,50.0,75.0,0.16,14,64.2,0.16,3.4,16,25.0,0.18,3.3,23,30.4,0.15,3.3,18,11.1,0.17,3.0,26,3.8,0.15,3.1,17,5.8,0.18,4.1,2021-02-01,2021-07-16
2021-07-22,5,6,1,3584,佐々木英樹,B1,163,53,4.57,24.3,41.7,5.47,31.6,57.9,6.24,42.4,62.4,6.25,25.0,50.0,0.17,18,72.2,0.16,2.7,21,38.1,0.15,3.5,22,18.1,0.16,2.7,16,37.5,0.19,3.9,24,29.1,0.16,3.0,18,5.5,0.19,4.7,2021-02-01,2021-07-16
2021-07-22,5,6,3,4653,小野達哉,A2,160,53,5.77,42.5,62.1,6.04,44.0,66.0,5.19,29.2,50.6,5.67,25.0,50.0,0.17,26,76.9,0.19,3.3,24,50.0,0.2,3.8,19,31.5,0.15,3.2,28,28.5,0.15,2.6,17,41.1,0.14,2.8,19,5.2,0.17,3.7,2021-02-01,2021-07-16
2021-07-22,5,6,6,5083,柳瀬幹太,B1,166,55,2.85,6.9,18.4,2.38,0.0,7.7,5.44,37.0,52.1,5.54,30.8,38.5,0.17,9,55.5,0.17,2.6,18,27.7,0.19,3.8,9,11.1,0.18,3.7,10,10.0,0.17,3.4,18,11.1,0.18,3.8,29,6.9,0.15,3.1,2021-02-01,2021-07-16
2021-07-22,5,6,2,4395,下河雅史,B1,171,59,5.11,30.9,48.5,5.35,34.6,50.0,5.35,32.5,53.9,5.36,27.3,36.4,0.19,10,60.0,0.15,3.1,14,28.5,0.16,4.1,18,44.4,0.21,4.2,15,26.6,0.19,3.4,9,11.1,0.17,3.5,16,6.2,0.22,4.9,2021-02-01,2021-07-16
2021-07-22,5,6,4,4143,浦田晃嗣,B1,166,57,5.26,28.6,53.2,4.03,24.2,30.3,5.29,33.1,47.9,4.78,11.1,33.3,0.14,12,50.0,0.13,2.1,17,17.6,0.17,2.8,16,31.2,0.14,2.8,11,27.2,0.12,2.4,20,15.0,0.13,2.6,20,10.0,0.15,3.3,2021-02-01,2021-07-16
2021-07-22,5,6,5,4978,山田和佐,B1,161,55,4.49,28.3,41.5,3.91,18.2,36.4,4.54,22.7,40.2,6.56,44.4,55.6,0.17,7,57.1,0.17,3.7,12,8.3,0.18,3.6,11,54.5,0.15,2.8,15,26.6,0.2,3.0,13,30.7,0.15,3.0,14,7.1,0.16,3.1,2021-02-01,2021-07-16
2021-07-22,5,7,6,4397,西村拓也,A1,164,53,6.91,56.0,71.6,6.79,42.1,63.2,5.32,33.6,45.6,3.92,25.0,25.0,0.16,40,87.5,0.18,3.5,25,80.0,0.16,3.1,29,44.8,0.14,3.1,33,42.4,0.14,3.4,26,34.6,0.15,3.7,16,43.7,0.17,4.5,2021-02-01,2021-07-16
2021-07-22,5,7,3,3567,吉岡誠,B1,165,57,2.91,6.8,15.9,3.25,15.0,25.0,4.66,24.5,45.5,4.0,0.0,0.0,0.16,5,40.0,0.16,2.8,11,0.0,0.18,3.6,11,36.3,0.16,2.5,6,0.0,0.17,3.2,14,7.1,0.15,3.4,8,0.0,0.17,3.0,2021-02-01,2021-07-16
2021-07-22,5,7,1,4007,榮田将彦,B1,155,49,4.29,26.8,43.9,0.0,0.0,0.0,6.01,45.7,57.9,7.17,33.3,75.0,0.14,12,66.6,0.17,3.0,11,27.2,0.16,2.9,14,35.7,0.12,1.8,8,37.5,0.1,2.4,16,31.2,0.13,2.3,14,14.2,0.15,2.4,2021-02-01,2021-07-16
2021-07-22,5,7,2,3424,松浦努,B2,163,55,3.64,18.0,28.0,3.85,20.0,30.0,4.9,29.0,45.0,4.69,30.8,30.8,0.21,4,50.0,0.16,3.0,3,0.0,0.2,4.7,4,0.0,0.23,4.5,2,0.0,0.21,4.5,3,0.0,0.26,4.7,13,0.0,0.2,5.3,2021-02-01,2021-07-16
2021-07-22,5,7,5,4968,宮崎光基,B2,168,54,3.08,0.0,16.7,1.12,0.0,0.0,5.63,36.7,52.5,6.56,55.6,66.7,0.17,5,20.0,0.16,2.2,8,0.0,0.21,4.8,9,11.1,0.18,3.9,7,0.0,0.13,2.2,7,0.0,0.13,3.1,8,0.0,0.17,2.8,2021-02-01,2021-07-16
2021-07-22,5,7,4,4198,沼田克彦,B1,163,53,2.63,0.0,10.5,3.54,15.4,30.8,4.88,30.2,46.0,5.42,8.3,41.7,0.19,6,0.0,0.18,3.2,8,25.0,0.15,3.8,14,0.0,0.21,4.5,5,0.0,0.17,4.4,10,10.0,0.18,4.3,13,0.0,0.22,4.9,2021-02-01,2021-07-16
2021-07-22,5,9,1,4189,川上剛,A1,167,57,6.57,46.2,70.2,5.91,35.3,55.9,6.09,43.3,61.3,5.33,8.3,50.0,0.16,39,84.6,0.16,3.0,27,40.7,0.14,2.6,33,33.3,0.16,3.0,37,32.4,0.17,3.2,17,35.2,0.17,3.1,13,0.0,0.19,4.0,2021-02-01,2021-07-16
2021-07-22,5,9,2,3600,玄馬徹,B1,165,51,4.33,20.4,40.8,3.6,22.9,28.6,5.43,34.5,54.2,2.33,0.0,0.0,0.21,17,52.9,0.18,3.5,26,46.1,0.18,3.5,23,13.0,0.21,4.5,19,10.5,0.22,4.7,17,5.8,0.22,5.1,24,0.0,0.25,5.5,2021-02-01,2021-07-16
2021-07-22,5,9,3,3584,佐々木英樹,B1,163,53,4.57,24.3,41.7,5.47,31.6,57.9,6.24,42.4,62.4,6.25,25.0,50.0,0.17,18,72.2,0.16,2.7,21,38.1,0.15,3.5,22,18.1,0.16,2.7,16,37.5,0.19,3.9,24,29.1,0.16,3.0,18,5.5,0.19,4.7,2021-02-01,2021-07-16
2021-07-22,5,9,6,4835,橋本明,B1,162,56,4.65,24.2,44.0,4.0,11.1,22.2,5.25,31.1,49.1,6.8,40.0,60.0,0.15,16,68.7,0.16,2.6,18,33.3,0.16,3.4,18,27.7,0.12,2.8,15,40.0,0.13,2.9,20,5.0,0.18,3.4,24,4.1,0.15,3.0,2021-02-01,2021-07-16
2021-07-22,5,9,4,3627,井上恵一,B1,163,57,5.06,31.7,53.8,0.0,0.0,0.0,4.56,24.5,42.2,4.25,25.0,25.0,0.2,11,90.9,0.16,3.1,24,29.1,0.18,3.8,25,28.0,0.22,3.7,25,20.0,0.21,4.6,20,5.0,0.21,4.5,3,0.0,0.26,4.7,2021-02-01,2021-07-16
2021-07-22,5,9,5,4196,田中太一郎,B1,166,53,4.82,23.6,49.1,5.67,41.7,58.3,5.41,33.5,52.8,6.92,50.0,66.7,0.2,11,63.6,0.21,3.7,13,38.4,0.2,3.1,13,15.3,0.19,3.4,16,25.0,0.2,3.2,12,25.0,0.19,3.8,12,0.0,0.23,4.4,2021-02-01,2021-07-16
2021-07-22,5,10,3,4252,松下哲也,B1,170,52,4.3,26.6,39.2,4.46,28.2,35.9,6.05,42.2,61.2,0.0,0.0,0.0,0.18,12,41.6,0.18,3.9,12,25.0,0.2,4.2,14,57.1,0.19,3.7,14,50.0,0.17,2.7,20,0.0,0.16,3.1,19,5.2,0.21,3.7,2021-02-01,2021-07-16
2021-07-22,5,10,4,4025,山本隆幸,A1,173,53,6.19,45.5,64.3,6.72,53.1,71.9,5.51,35.4,51.6,0.0,0.0,0.0,0.16,31,87.1,0.14,3.1,19,36.8,0.17,3.8,29,44.8,0.15,3.4,26,30.7,0.16,3.5,26,19.2,0.17,3.9,11,18.1,0.16,3.5,2021-02-01,2021-07-16
2021-07-22,5,10,1,4561,藤山翔大,A1,169,53,6.63,55.0,69.4,5.19,38.5,50.0,5.69,40.8,57.3,6.2,40.0,70.0,0.16,27,70.3,0.17,3.6,25,48.0,0.17,3.5,19,73.6,0.12,1.9,33,45.4,0.14,2.9,20,35.0,0.16,2.9,11,9.0,0.21,5.1,2021-02-01,2021-07-16
2021-07-22,5,10,5,3543,福田雅一,A2,164,54,6.2,46.6,64.4,6.36,45.8,64.5,5.61,36.0,56.5,0.0,0.0,0.0,0.15,24,91.6,0.14,2.5,21,47.6,0.14,3.1,19,63.1,0.13,2.4,29,27.5,0.13,2.9,22,22.7,0.19,4.0,13,15.3,0.16,4.3,2021-02-01,2021-07-16
2021-07-22,5,10,6,4007,榮田将彦,B1,155,49,4.29,26.8,43.9,0.0,0.0,0.0,6.01,45.7,57.9,7.17,33.3,75.0,0.14,12,66.6,0.17,3.0,11,27.2,0.16,2.9,14,35.7,0.12,1.8,8,37.5,0.1,2.4,16,31.2,0.13,2.3,14,14.2,0.15,2.4,2021-02-01,2021-07-16
2021-07-22,5,10,2,4253,西川真人,B1,170,58,3.87,16.5,29.1,0.0,0.0,0.0,4.27,24.7,38.0,0.0,0.0,0.0,0.18,18,83.3,0.16,2.8,14,0.0,0.16,4.1,25,4.0,0.19,3.9,23,21.7,0.2,4.1,16,0.0,0.19,4.0,13,0.0,0.21,4.6,2021-02-01,2021-07-16
2021-07-22,5,11,5,4263,武重雄介,A1,172,57,5.72,37.8,55.1,0.0,0.0,0.0,4.47,27.1,41.0,6.33,44.4,66.7,0.15,21,100.0,0.13,2.1,16,56.2,0.16,3.4,24,50.0,0.14,2.4,12,33.3,0.14,2.6,16,18.7,0.17,3.6,18,11.1,0.19,3.5,2021-02-01,2021-07-16
2021-07-22,5,11,1,4397,西村拓也,A1,164,53,6.91,56.0,71.6,6.79,42.1,63.2,5.32,33.6,45.6,3.92,25.0,25.0,0.16,40,87.5,0.18,3.5,25,80.0,0.16,3.1,29,44.8,0.14,3.1,33,42.4,0.14,3.4,26,34.6,0.15,3.7,16,43.7,0.17,4.5,2021-02-01,2021-07-16
2021-07-22,5,11,6,3081,岡本慎治,B1,161,52,5.34,33.7,49.4,5.95,35.0,65.0,4.61,26.9,39.3,4.0,18.2,18.2,0.17,14,57.1,0.16,2.9,13,53.8,0.19,3.8,13,30.7,0.13,2.2,12,33.3,0.16,2.8,13,23.0,0.18,3.5,10,0.0,0.21,4.2,2021-02-01,2021-07-16
2021-07-22,5,11,3,4448,青木玄太,A1,156,51,6.36,48.5,69.7,6.51,46.2,66.7,5.12,35.9,49.1,8.89,77.8,88.9,0.14,29,89.6,0.16,3.6,25,44.0,0.14,3.0,22,45.4,0.14,2.5,23,47.8,0.14,2.8,24,45.8,0.13,2.9,18,22.2,0.14,3.1,2021-02-01,2021-07-16
2021-07-22,5,11,4,4653,小野達哉,A2,160,53,5.77,42.5,62.1,6.04,44.0,66.0,5.19,29.2,50.6,5.67,25.0,50.0,0.17,26,76.9,0.19,3.3,24,50.0,0.2,3.8,19,31.5,0.15,3.2,28,28.5,0.15,2.6,17,41.1,0.14,2.8,19,5.2,0.17,3.7,2021-02-01,2021-07-16
2021-07-22,5,11,2,4264,長尾章平,A2,166,54,5.94,40.4,65.4,4.05,10.5,36.8,5.71,40.2,57.9,2.5,0.0,0.0,0.16,23,78.2,0.16,2.6,20,50.0,0.16,3.0,25,36.0,0.17,3.5,18,22.2,0.14,3.2,24,37.5,0.15,3.0,16,12.5,0.18,4.2,2021-02-01,2021-07-16
2021-07-22,5,12,1,4472,尾嶋一広,A1,166,57,6.06,44.7,63.4,4.68,26.3,42.1,5.07,27.8,45.7,6.09,36.4,54.5,0.14,35,91.4,0.13,2.9,22,63.6,0.14,3.1,27,44.4,0.15,2.5,23,43.4,0.14,3.3,16,37.5,0.15,2.9,23,13.0,0.15,3.3,2021-02-01,2021-07-16
2021-07-22,5,12,2,4002,古結宏,A1,165,56,6.52,46.9,69.0,7.75,75.0,75.0,6.51,50.0,66.2,6.67,44.4,55.6,0.15,34,100.0,0.15,2.6,23,43.4,0.16,3.4,20,40.0,0.14,2.7,25,32.0,0.14,2.8,22,22.7,0.16,3.4,19,31.5,0.15,3.6,2021-02-01,2021-07-16
2021-07-22,5,12,5,4703,森永隆,A2,162,50,5.63,35.0,54.0,6.41,53.7,63.4,6.14,46.5,60.6,5.15,23.1,38.5,0.15,28,85.7,0.16,2.9,25,56.0,0.14,2.6,19,36.8,0.14,2.3,21,33.3,0.17,4.0,29,13.7,0.15,3.2,20,15.0,0.15,3.7,2021-02-01,2021-07-16
2021-07-22,5,12,4,3907,村越篤,A1,167,57,5.89,41.4,55.9,5.9,38.3,60.0,5.06,31.8,46.6,0.0,0.0,0.0,0.16,32,84.3,0.15,2.8,34,58.8,0.16,3.3,26,34.6,0.17,3.3,36,44.4,0.15,3.1,28,25.0,0.16,3.3,16,12.5,0.19,3.7,2021-02-01,2021-07-16
2021-07-22,5,12,6,4292,麻生慎介,A1,164,51,6.81,50.4,77.4,6.39,50.0,66.7,5.42,35.2,52.5,7.89,55.6,77.8,0.14,23,73.9,0.14,2.8,11,45.4,0.14,3.0,18,50.0,0.14,2.4,20,30.0,0.13,3.0,16,56.2,0.11,1.8,18,16.6,0.16,4.3,2021-02-01,2021-07-16
2021-07-22,5,12,3,4257,古川健,A2,168,53,5.53,36.7,56.7,5.55,41.4,51.7,5.43,31.8,52.9,5.25,25.0,50.0,0.13,23,91.3,0.13,2.3,17,47.0,0.13,2.8,17,35.2,0.14,2.4,16,31.2,0.1,2.2,22,27.2,0.14,2.3,18,11.1,0.14,3.5,2021-02-01,2021-07-16
2021-07-25,1,1,1,3741,松尾基成,B1,163,55,4.49,26.7,44.4,4.31,25.7,40.0,5.19,32.1,47.8,6.58,41.7,58.3,0.18,12,50.0,0.19,3.9,16,50.0,0.16,3.6,20,40.0,0.18,2.8,22,9.0,0.19,3.6,10,20.0,0.16,4.0,14,7.1,0.21,5.5,2021-02-01,2021-07-23
2021-07-25,1,1,4,5003,来田衣織,B1,156,52,4.4,27.4,42.5,1.8,0.0,0.0,5.19,30.9,46.3,3.71,0.0,28.6,0.16,8,62.5,0.15,2.6,10,30.0,0.21,4.6,16,50.0,0.12,2.5,9,22.2,0.15,2.3,11,27.2,0.2,4.1,11,0.0,0.18,3.3,2021-02-01,2021-07-23
2021-07-25,1,1,2,4429,豊田泰洋,B1,168,61,3.19,13.2,20.6,3.47,6.7,33.3,4.99,27.8,46.5,5.5,33.3,50.0,0.21,10,50.0,0.2,3.4,13,30.7,0.19,4.2,11,18.1,0.2,3.3,14,28.5,0.17,3.9,18,0.0,0.23,4.8,7,0.0,0.26,5.3,2021-02-01,2021-07-23
2021-07-25,1,1,3,3581,加木郁,B1,162,52,4.89,27.4,44.4,5.04,30.8,48.1,5.73,37.3,58.0,6.29,33.3,66.7,0.19,12,75.0,0.14,2.7,20,30.0,0.2,4.0,25,20.0,0.2,4.1,22,18.1,0.17,3.4,18,11.1,0.23,3.9,13,7.6,0.17,3.8,2021-02-01,2021-07-23
2021-07-25,1,1,5,3879,中村格,B1,166,60,4.07,17.9,31.1,4.16,16.2,32.4,4.17,21.1,37.4,3.45,18.2,27.3,0.18,16,75.0,0.17,3.1,24,33.3,0.19,4.2,21,9.5,0.17,3.2,18,5.5,0.2,3.9,19,5.2,0.19,4.4,15,6.6,0.18,4.9,2021-02-01,2021-07-23
2021-07-25,1,1,6,5202,宮崎つぐみ,B2,154,49,1.15,0.0,0.0,0.0,0.0,0.0,5.02,30.1,44.9,6.0,37.5,62.5,0.22,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,82,2.4,0.22,4.6,2021-02-01,2021-07-23
2021-07-25,1,2,1,3660,長谷川親王,B1,169,61,3.88,20.0,29.0,3.98,11.9,33.0,4.83,28.3,43.5,5.58,31.6,47.4,0.18,13,46.1,0.17,2.8,18,16.6,0.22,3.8,20,10.0,0.16,3.3,15,6.6,0.17,2.7,15,6.6,0.17,3.8,12,0.0,0.22,4.4,2021-02-01,2021-07-23
2021-07-25,1,2,3,3477,近藤稔也,B1,163,56,4.01,21.5,26.6,4.89,28.6,45.7,5.23,31.1,48.5,5.24,29.4,41.2,0.18,15,40.0,0.19,4.3,17,23.5,0.18,4.0,25,32.0,0.16,3.4,19,15.7,0.18,3.1,21,14.2,0.19,3.4,16,6.2,0.2,4.7,2021-02-01,2021-07-23
2021-07-25,1,2,2,4458,抹香雄三,B1,169,55,4.36,21.1,35.3,4.06,20.6,26.5,5.4,35.9,50.3,8.0,66.7,83.3,0.15,20,70.0,0.15,2.4,20,20.0,0.17,3.1,20,5.0,0.16,2.8,23,13.0,0.15,2.8,21,14.2,0.14,2.7,23,0.0,0.14,3.1,2021-02-01,2021-07-23
2021-07-25,1,2,4,4969,町田洸希,B1,169,55,4.52,18.3,42.7,4.17,16.7,50.0,5.21,30.1,50.9,4.33,0.0,66.7,0.2,9,66.6,0.13,3.1,14,21.4,0.17,3.8,18,38.8,0.2,3.9,12,0.0,0.22,4.8,10,20.0,0.23,4.6,20,0.0,0.21,5.6,2021-02-01,2021-07-23
2021-07-25,1,2,6,3682,切田潤二,B1,161,50,4.27,18.4,40.8,3.77,15.4,23.1,4.63,28.8,43.1,4.8,0.0,60.0,0.18,10,30.0,0.18,4.0,16,6.2,0.17,4.3,11,9.0,0.17,3.0,17,29.4,0.17,3.5,15,6.6,0.19,4.8,4,25.0,0.23,4.8,2021-02-01,2021-07-23
2021-07-25,1,2,5,5151,山下奈緒,B2,152,47,1.27,1.3,1.3,1.11,0.0,0.0,4.65,24.7,45.3,7.08,50.0,66.7,0.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,0.0,0.16,2.8,74,1.3,0.21,4.6,2021-02-01,2021-07-23
2021-07-25,1,3,3,3427,大賀広幸,B1,162,53,5.76,35.2,61.5,6.05,38.1,61.9,5.28,33.3,47.8,3.56,11.1,22.2,0.17,22,86.3,0.16,2.7,22,22.7,0.17,3.9,17,23.5,0.17,3.6,20,10.0,0.17,4.2,15,13.3,0.17,3.3,10,10.0,0.16,4.6,2021-02-01,2021-07-23
2021-07-25,1,3,1,5027,重冨勇哉,B2,164,56,4.14,18.4,31.6,2.94,11.1,16.7,4.51,20.8,40.3,6.2,40.0,55.0,0.19,2,100.0,0.18,2.5,8,0.0,0.13,2.3,7,0.0,0.17,3.7,5,0.0,0.18,4.3,10,0.0,0.2,3.8,16,0.0,0.23,4.9,2021-02-01,2021-07-23
2021-07-25,1,3,4,4498,宮本夏樹,A2,174,55,5.22,34.2,52.6,4.31,12.5,43.8,6.08,41.2,63.1,4.0,12.5,25.0,0.17,10,80.0,0.16,3.4,16,43.7,0.15,3.9,14,42.8,0.16,3.4,12,41.6,0.18,3.8,18,16.6,0.19,4.1,12,16.6,0.2,4.2,2021-02-01,2021-07-23
2021-07-25,1,3,5,4042,丸岡正典,A1,170,51,6.05,45.0,59.5,7.44,56.2,68.8,4.31,25.0,39.1,6.0,41.7,58.3,0.16,35,85.7,0.14,2.8,25,60.0,0.15,2.5,26,53.8,0.16,3.1,24,50.0,0.16,3.3,23,39.1,0.17,3.3,18,16.6,0.18,3.8,2021-02-01,2021-07-23
2021-07-25,1,3,2,4390,松本弓雄,B1,169,54,4.82,29.4,50.0,4.44,25.6,39.5,4.45,24.1,39.0,4.4,20.0,33.3,0.17,13,30.7,0.2,4.2,16,25.0,0.19,3.7,15,33.3,0.18,3.8,16,12.5,0.17,3.0,22,13.6,0.14,3.4,15,13.3,0.17,4.3,2021-02-01,2021-07-23
2021-07-25,1,3,6,5188,武井莉里佳,B2,155,46,1.0,0.0,0.0,0.0,0.0,0.0,5.16,36.6,49.1,5.62,33.3,52.4,0.27,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,46,0.0,0.27,4.4,2021-02-01,2021-07-23
2021-07-25,1,4,2,4331,三好勇人,A2,170,56,5.17,34.6,43.2,5.3,32.5,52.5,4.4,25.0,36.1,2.8,0.0,0.0,0.15,17,82.3,0.12,2.1,10,40.0,0.1,1.9,16,37.5,0.14,3.5,13,30.7,0.16,3.1,18,16.6,0.18,3.8,17,0.0,0.18,4.6,2021-02-01,2021-07-23
2021-07-25,1,4,5,3961,谷村一哉,A1,168,56,6.38,48.0,68.0,6.82,50.0,75.0,4.59,24.5,43.2,6.83,50.0,66.7,0.16,36,88.8,0.15,2.9,21,61.9,0.16,3.5,27,40.7,0.15,2.9,26,42.3,0.17,3.4,23,39.1,0.16,3.8,21,14.2,0.15,3.7,2021-02-01,2021-07-23
2021-07-25,1,4,6,4474,渡辺崇,B1,169,58,5.59,40.0,54.3,5.5,34.4,56.2,6.14,43.4,61.8,5.54,23.1,38.5,0.18,19,78.9,0.14,2.9,12,8.3,0.21,4.0,18,22.2,0.16,3.1,15,13.3,0.2,4.4,16,25.0,0.19,3.3,19,0.0,0.2,4.3,2021-02-01,2021-07-23
